ID,Severity,is_severe,split
A-6951661,2,0,test
A-455549,3,1,train
A-1503014,2,0,train
A-3883229,2,0,train
A-1427376,2,0,train
A-5914670,2,0,train
A-4905099,2,0,test
A-3857240,2,0,train
A-2525110,2,0,test
A-4868686,2,0,train
A-407577,2,0,train
A-7588334,2,0,train
A-6763963,2,0,train
A-1735780,2,0,train
A-1948411,3,1,test
A-4134278,2,0,train
A-6824658,2,0,train
A-7752138,2,0,train
A-767068,2,0,train
A-4313424,2,0,test
A-2099158,2,0,train
A-3913454,2,0,train
A-2748314,3,1,train
A-393714,3,1,train
A-2770547,2,0,train
A-283068,2,0,train
A-3609305,2,0,train
A-1978987,3,1,train
A-3541232,2,0,train
A-3935782,2,0,train
A-863182,2,0,train
A-653464,2,0,train
A-7648926,2,0,train
A-3124448,2,0,train
A-4085857,2,0,train
A-7280950,2,0,train
A-3872559,2,0,test
A-4799415,2,0,train
A-4938128,2,0,train
A-7051037,2,0,train
A-3983998,2,0,train
A-1123945,2,0,train
A-3147222,2,0,test
A-1454820,2,0,train
A-4961427,2,0,train
A-4925370,2,0,train
A-6447620,2,0,train
A-3569544,3,1,train
A-3548981,2,0,train
A-648221,1,0,train
A-737897,3,1,train
A-2425584,2,0,test
A-288621,2,0,train
A-5103925,2,0,train
A-6124127,2,0,test
A-3592374,2,0,train
A-4856545,2,0,train
A-4628975,2,0,test
A-3931388,2,0,test
A-3527456,2,0,train
A-1250282,2,0,train
A-959307,2,0,train
A-4252137,2,0,train
A-1722496,2,0,train
A-1973507,2,0,test
A-2728726,2,0,train
A-2104624,2,0,test
A-3276496,2,0,train
A-298895,2,0,test
A-7511949,4,1,train
A-1270169,2,0,train
A-6649158,2,0,train
A-5904029,2,0,train
A-643642,3,1,train
A-114001,2,0,test
A-7590189,2,0,train
A-3246129,2,0,train
A-765625,3,1,train
A-1245809,2,0,test
A-282090,2,0,train
A-5913996,2,0,train
A-4952760,2,0,train
A-5587163,2,0,train
A-7334231,2,0,train
A-1546618,3,1,train
A-6268293,2,0,train
A-3529534,2,0,train
A-5065,2,0,train
A-5266546,2,0,train
A-4870212,2,0,train
A-619660,3,1,train
A-2849686,2,0,test
A-1586744,2,0,train
A-7668970,3,1,train
A-2843337,2,0,train
A-2722224,2,0,test
A-7713196,2,0,train
A-4866642,2,0,train
A-3948323,2,0,train
A-5508056,2,0,train
A-4985759,2,0,train
A-5062332,2,0,train
A-5191109,2,0,train
A-4196979,2,0,train
A-4978904,2,0,train
A-4224169,2,0,train
A-5493069,2,0,train
A-6043143,2,0,train
A-274432,2,0,train
A-1408453,3,1,train
A-7456446,2,0,train
A-5236368,2,0,train
A-53330,2,0,train
A-4998277,2,0,train
A-1499838,2,0,train
A-4679789,2,0,train
A-3152516,2,0,train
A-4102159,2,0,train
A-6019539,2,0,train
A-5562375,2,0,train
A-1963144,2,0,train
A-5617535,2,0,train
A-3555095,2,0,test
A-6483190,2,0,train
A-6870350,2,0,train
A-1805628,3,1,train
A-7147966,3,1,train
A-3276452,2,0,train
A-2756951,2,0,train
A-5164193,2,0,train
A-5375120,2,0,test
A-7450414,2,0,train
A-3403890,3,1,train
A-713340,3,1,train
A-5846414,2,0,train
A-4631451,2,0,train
A-2132105,2,0,train
A-5920996,2,0,train
A-7328681,2,0,test
A-6068554,2,0,train
A-4824995,2,0,train
A-7742068,3,1,train
A-3272468,2,0,train
A-90520,2,0,train
A-1990016,2,0,train
A-30508,2,0,test
A-4904086,2,0,train
A-2968197,3,1,train
A-7646301,2,0,test
A-5767381,2,0,test
A-3062097,3,1,train
A-947899,2,0,test
A-4949618,2,0,train
A-86365,3,1,train
A-7360858,2,0,train
A-2691036,2,0,train
A-5940728,2,0,train
A-3337581,2,0,train
A-5766507,2,0,train
A-4324294,2,0,train
A-4702641,2,0,train
A-4719374,2,0,test
A-402938,3,1,test
A-6272715,2,0,train
A-3589682,2,0,train
A-1554266,3,1,train
A-3156443,3,1,test
A-6943797,2,0,test
A-3661219,2,0,train
A-6665260,2,0,train
A-2911966,2,0,train
A-4446973,2,0,test
A-489815,2,0,test
A-3270706,2,0,train
A-2028508,3,1,train
A-4659025,2,0,test
A-2502963,3,1,train
A-3971180,2,0,train
A-7624585,4,1,train
A-2056713,2,0,train
A-3777259,2,0,train
A-94975,2,0,test
A-7533720,2,0,train
A-3156294,3,1,train
A-314505,2,0,train
A-3624620,3,1,train
A-7300199,2,0,train
A-409263,2,0,train
A-5594044,2,0,train
A-64227,3,1,train
A-4612128,2,0,train
A-6724519,2,0,train
A-2019028,3,1,train
A-7306632,2,0,train
A-2963323,3,1,test
A-6639980,2,0,train
A-2053657,2,0,train
A-3999332,2,0,train
A-6894459,2,0,train
A-1533815,3,1,train
A-862628,2,0,train
A-4914005,2,0,train
A-3349726,2,0,train
A-274522,2,0,train
A-4611145,2,0,train
A-4983469,2,0,train
A-387967,2,0,train
A-7347587,3,1,train
A-5500420,2,0,test
A-968494,2,0,test
A-3376588,2,0,train
A-3133300,3,1,train
A-1815512,3,1,train
A-3776974,2,0,train
A-1851338,2,0,train
A-6242463,2,0,test
A-2619967,3,1,train
A-4687031,2,0,train
A-6774340,2,0,test
A-3820588,2,0,train
A-4570908,2,0,train
A-5498862,2,0,test
A-1260092,2,0,train
A-2300075,2,0,train
A-6348697,2,0,train
A-9229,2,0,train
A-2048570,3,1,test
A-4124302,2,0,train
A-3101886,2,0,train
A-6156608,2,0,test
A-3265431,2,0,train
A-6017973,2,0,train
A-7363687,2,0,train
A-1682067,3,1,train
A-5031478,2,0,train
A-2930877,2,0,train
A-390268,2,0,train
A-2336330,3,1,train
A-819224,2,0,test
A-264872,2,0,train
A-5088715,2,0,train
A-2857819,3,1,test
A-4084208,2,0,test
A-5359868,2,0,train
A-5558529,2,0,train
A-3000110,2,0,test
A-4210435,2,0,train
A-6445582,2,0,train
A-1460015,2,0,train
A-7093058,2,0,test
A-7368575,2,0,train
A-3231138,3,1,test
A-2525573,2,0,train
A-6255640,2,0,train
A-6179883,2,0,train
A-3867300,2,0,train
A-4692816,2,0,train
A-3147708,3,1,train
A-3137350,2,0,train
A-5429198,2,0,train
A-2053629,2,0,train
A-1532418,2,0,test
A-6266082,2,0,test
A-4714422,2,0,train
A-4161355,2,0,train
A-7321353,2,0,train
A-4554956,2,0,test
A-5243469,2,0,train
A-1325545,2,0,train
A-3142201,3,1,train
A-2467706,3,1,train
A-2259976,3,1,train
A-3870729,2,0,test
A-6249250,2,0,test
A-1710460,3,1,train
A-1039717,2,0,train
A-437649,3,1,test
A-3868696,2,0,train
A-429099,2,0,train
A-2906482,2,0,train
A-1935886,3,1,train
A-4555996,2,0,train
A-2591764,2,0,train
A-841877,2,0,train
A-31206,2,0,test
A-4217809,2,0,test
A-653282,2,0,test
A-2091541,2,0,train
A-6829402,2,0,train
A-7297251,2,0,train
A-336571,2,0,train
A-6610922,2,0,train
A-3620896,3,1,train
A-4467254,2,0,train
A-6670056,2,0,test
A-6305869,2,0,train
A-5056741,2,0,train
A-5547388,2,0,train
A-80817,2,0,train
A-6035180,2,0,train
A-3728123,2,0,train
A-5072366,2,0,train
A-7712139,3,1,train
A-2441322,2,0,test
A-353566,3,1,train
A-1115512,2,0,train
A-5276419,2,0,train
A-2872267,3,1,train
A-3154403,2,0,test
A-494290,3,1,train
A-3913600,2,0,train
A-3569752,2,0,test
A-3664719,2,0,test
A-3788603,2,0,train
A-4013051,2,0,train
A-1093741,2,0,train
A-7328607,2,0,train
A-627090,2,0,test
A-5593582,2,0,train
A-6730851,2,0,test
A-6021083,2,0,train
A-7279099,2,0,train
A-1739105,2,0,train
A-5911049,2,0,train
A-2888791,2,0,train
A-392237,2,0,train
A-278737,2,0,train
A-6858330,2,0,train
A-4769468,2,0,test
A-3864362,2,0,train
A-4466247,2,0,test
A-3714734,2,0,train
A-4259900,2,0,train
A-2253997,2,0,train
A-7334136,2,0,test
A-3439496,3,1,train
A-3568838,2,0,train
A-5482937,2,0,train
A-5957664,2,0,train
A-4762646,2,0,test
A-2851987,2,0,train
A-4588210,2,0,test
A-2826286,2,0,train
A-1300178,2,0,train
A-496968,3,1,test
A-5128059,2,0,train
A-1993881,2,0,train
A-3387304,2,0,train
A-1624234,2,0,train
A-457500,2,0,train
A-7456207,3,1,train
A-114511,3,1,train
A-4505600,2,0,test
A-863886,2,0,train
A-3421340,2,0,train
A-1073801,3,1,train
A-7170122,2,0,train
A-4561190,2,0,train
A-7346740,2,0,test
A-5717444,2,0,test
A-3607467,2,0,train
A-4187086,2,0,test
A-3420707,2,0,train
A-7568191,2,0,train
A-6967982,2,0,train
A-2871542,2,0,train
A-4131338,2,0,train
A-5957228,2,0,test
A-5070407,2,0,train
A-5859334,2,0,train
A-3715168,2,0,train
A-7570560,2,0,test
A-55667,3,1,train
A-23697,3,1,train
A-3132324,2,0,train
A-72745,3,1,train
A-3292867,2,0,train
A-2383192,3,1,train
A-5132147,2,0,test
A-352617,2,0,train
A-1559124,2,0,train
A-5713102,2,0,train
A-41827,3,1,train
A-6915064,2,0,train
A-5296871,2,0,train
A-6290817,2,0,test
A-3274449,2,0,train
A-7248902,2,0,train
A-1026982,3,1,train
A-458578,3,1,train
A-2487361,2,0,train
A-7325542,2,0,test
A-1709904,3,1,train
A-7206945,2,0,test
A-3922448,2,0,train
A-1828497,2,0,test
A-6398040,2,0,train
A-695263,2,0,train
A-5804558,2,0,train
A-3695675,2,0,train
A-6740382,2,0,train
A-6912872,2,0,test
A-5093879,2,0,train
A-6322642,2,0,train
A-3442057,2,0,train
A-334754,2,0,train
A-7274850,2,0,train
A-3760775,2,0,train
A-270916,2,0,train
A-2854593,2,0,train
A-3592651,2,0,train
A-6430890,2,0,test
A-5145870,2,0,train
A-4059999,2,0,train
A-1307754,3,1,train
A-87633,3,1,train
A-945359,2,0,train
A-4002250,2,0,train
A-567186,3,1,train
A-7241795,2,0,train
A-1875076,2,0,train
A-3983987,2,0,train
A-4365359,2,0,test
A-434728,2,0,train
A-4276577,2,0,test
A-101678,3,1,train
A-7248343,2,0,train
A-2200469,3,1,train
A-1413086,2,0,test
A-7633195,2,0,train
A-7641225,2,0,test
A-33726,2,0,test
A-462432,3,1,test
A-4733646,2,0,train
A-2634656,2,0,train
A-3678626,2,0,train
A-5021196,2,0,test
A-7313192,2,0,train
A-5483565,2,0,test
A-2951205,3,1,train
A-336985,2,0,train
A-4458155,2,0,train
A-462962,2,0,train
A-2169559,2,0,test
A-6181218,2,0,test
A-4853819,2,0,train
A-2151575,2,0,train
A-3130254,2,0,train
A-6964502,2,0,train
A-6832755,2,0,train
A-1108414,2,0,test
A-5146791,2,0,train
A-451245,2,0,train
A-6011742,2,0,train
A-2722102,2,0,train
A-102608,3,1,train
A-1526149,2,0,train
A-837226,2,0,train
A-1391366,2,0,train
A-2932559,2,0,test
A-6708690,2,0,train
A-6599806,2,0,train
A-2082510,3,1,train
A-6087038,2,0,train
A-1670047,2,0,train
A-4535481,2,0,train
A-1824985,2,0,train
A-7023287,1,0,test
A-6316438,2,0,train
A-2139169,2,0,train
A-5003183,2,0,train
A-3020631,3,1,train
A-4300932,2,0,test
A-4695812,2,0,train
A-351010,2,0,train
A-1368500,2,0,train
A-5587173,2,0,train
A-4825906,2,0,train
A-1347354,2,0,train
A-6598509,2,0,train
A-2791772,2,0,train
A-5552164,2,0,train
A-585985,2,0,train
A-48005,2,0,train
A-1141025,3,1,test
A-1556556,3,1,train
A-5303434,2,0,train
A-7703173,4,1,train
A-7215420,2,0,train
A-6155019,2,0,test
A-29455,3,1,train
A-2963014,3,1,train
A-1633539,2,0,test
A-7203714,2,0,train
A-4572845,2,0,train
A-5102552,2,0,test
A-5887852,2,0,train
A-3656222,2,0,train
A-3805318,2,0,test
A-2826300,2,0,train
A-3651181,2,0,train
A-3308402,2,0,train
A-3835638,2,0,train
A-4576489,2,0,train
A-3701555,2,0,train
A-4818721,2,0,train
A-4325808,2,0,train
A-1572582,2,0,train
A-7065001,2,0,train
A-6759127,2,0,train
A-274176,2,0,test
A-3430607,2,0,train
A-2951124,2,0,test
A-1899473,2,0,train
A-3873554,2,0,train
A-3545037,2,0,train
A-763239,2,0,train
A-6978692,3,1,train
A-2531582,3,1,train
A-5388121,2,0,test
A-2414348,2,0,test
A-7777705,2,0,train
A-6906507,2,0,train
A-7558253,4,1,train
A-7011415,3,1,train
A-460444,3,1,train
A-1041800,3,1,train
A-3214725,2,0,test
A-1856974,2,0,train
A-3636254,2,0,train
A-1080660,2,0,test
A-7313948,2,0,train
A-5721727,2,0,train
A-6952200,2,0,test
A-4441505,2,0,train
A-7023557,2,0,train
A-344663,2,0,train
A-5635662,2,0,test
A-2058408,2,0,train
A-3293998,2,0,test
A-5052337,2,0,train
A-7253838,2,0,train
A-1729838,2,0,train
A-2616139,3,1,train
A-6997435,2,0,train
A-5641892,2,0,train
A-3848039,2,0,train
A-94569,2,0,train
A-7513014,2,0,test
A-433532,2,0,train
A-4405478,2,0,train
A-560897,1,0,test
A-7129801,2,0,train
A-1794764,2,0,train
A-4542058,2,0,train
A-3536903,2,0,train
A-4216616,2,0,test
A-3869882,2,0,train
A-6165148,2,0,train
A-1136099,2,0,train
A-3840202,2,0,train
A-2752896,3,1,train
A-3547657,2,0,train
A-5373946,2,0,train
A-6043096,2,0,train
A-14457,2,0,train
A-3316443,2,0,train
A-2801669,2,0,train
A-818785,2,0,test
A-3804952,2,0,test
A-465287,2,0,train
A-7252590,2,0,train
A-2505802,2,0,train
A-4473038,2,0,train
A-7203921,2,0,train
A-702302,3,1,train
A-3928891,2,0,train
A-7047344,2,0,train
A-5503645,2,0,train
A-7291360,4,1,train
A-7429292,3,1,train
A-2082478,2,0,train
A-53128,3,1,train
A-6089334,2,0,test
A-1884851,3,1,train
A-7691648,3,1,train
A-7425057,2,0,test
A-4643459,2,0,train
A-6362948,2,0,train
A-4127262,2,0,train
A-5238363,2,0,test
A-302706,3,1,train
A-4093403,2,0,train
A-7568198,2,0,train
A-4224756,2,0,test
A-5351357,2,0,train
A-264417,3,1,train
A-2422806,3,1,train
A-6414718,2,0,train
A-2378433,2,0,test
A-3543174,2,0,test
A-5884285,2,0,train
A-5728322,2,0,train
A-106407,3,1,train
A-4747341,2,0,test
A-1720131,2,0,train
A-948669,2,0,train
A-6659425,2,0,train
A-5614437,2,0,train
A-2657,3,1,train
A-3275904,3,1,train
A-5547858,2,0,test
A-1684839,2,0,train
A-3406266,2,0,test
A-4813730,2,0,train
A-7334150,2,0,train
A-2136462,2,0,train
A-7386385,2,0,test
A-6807087,2,0,train
A-348072,3,1,test
A-3534846,2,0,train
A-3430657,2,0,test
A-2234186,2,0,train
A-6073466,2,0,train
A-1422960,2,0,test
A-1953503,2,0,train
A-3987979,2,0,train
A-7233704,2,0,train
A-4471724,2,0,train
A-4765789,2,0,test
A-1078241,3,1,train
A-7252304,2,0,train
A-2513024,2,0,train
A-1214290,2,0,train
A-2943461,2,0,train
A-3770065,2,0,train
A-5912587,2,0,train
A-4218650,2,0,train
A-2146681,2,0,train
A-1684731,2,0,train
A-7681483,2,0,test
A-1594968,3,1,train
A-7721159,2,0,test
A-5761503,2,0,train
A-7344689,2,0,train
A-487757,3,1,train
A-3704007,2,0,train
A-3586911,3,1,test
A-2968323,3,1,train
A-428636,2,0,train
A-2870261,2,0,test
A-936714,3,1,train
A-292417,2,0,train
A-6335841,2,0,test
A-7184898,2,0,train
A-5207828,2,0,train
A-804457,2,0,train
A-2474978,2,0,test
A-7284971,2,0,train
A-5343008,2,0,train
A-6131044,2,0,test
A-817823,2,0,test
A-384770,2,0,train
A-37759,2,0,train
A-5953744,2,0,train
A-4719669,2,0,test
A-2691214,3,1,train
A-7306444,2,0,train
A-839987,2,0,train
A-2071604,3,1,test
A-7059281,2,0,train
A-7254236,2,0,train
A-3723859,2,0,train
A-7359494,2,0,train
A-5678768,2,0,train
A-2240797,2,0,train
A-3408938,2,0,train
A-2063188,2,0,train
A-2768974,3,1,train
A-4738477,2,0,test
A-3886586,2,0,test
A-6875939,2,0,train
A-7271804,2,0,train
A-5733345,2,0,train
A-3113744,2,0,test
A-2453689,2,0,train
A-4594049,2,0,train
A-2278347,2,0,test
A-7273061,2,0,test
A-6613731,2,0,test
A-6437252,2,0,train
A-6781500,2,0,train
A-7631753,2,0,test
A-6956308,2,0,train
A-3749668,2,0,train
A-5179224,2,0,train
A-6472047,2,0,train
A-4541604,2,0,train
A-42286,2,0,test
A-4915908,2,0,train
A-4233095,2,0,train
A-3403073,2,0,train
A-463221,2,0,train
A-5410627,2,0,train
A-5612215,2,0,train
A-2654938,2,0,train
A-3434001,3,1,train
A-1773362,2,0,train
A-5847761,2,0,train
A-7260503,2,0,train
A-3416950,2,0,train
A-3771176,2,0,train
A-2940632,3,1,train
A-1744403,2,0,train
A-4427659,2,0,test
A-7338911,2,0,test
A-3551536,2,0,train
A-5790492,2,0,train
A-319472,2,0,train
A-7208671,2,0,train
A-5576153,2,0,train
A-4884847,2,0,train
A-83066,3,1,train
A-7011552,2,0,test
A-720758,3,1,train
A-4226968,2,0,train
A-6919114,2,0,train
A-1862169,2,0,train
A-4581926,2,0,train
A-289102,2,0,train
A-1164634,2,0,test
A-3694218,2,0,train
A-4221836,2,0,train
A-3591962,3,1,train
A-6606226,2,0,test
A-3806440,2,0,train
A-6997052,2,0,train
A-3419622,2,0,test
A-289573,2,0,train
A-3525814,2,0,test
A-1128872,3,1,train
A-40288,3,1,train
A-433017,2,0,train
A-4174434,2,0,test
A-7234182,2,0,train
A-734663,2,0,train
A-7462970,2,0,train
A-6468497,2,0,train
A-2694879,3,1,train
A-303759,2,0,train
A-6873195,2,0,train
A-6886169,2,0,train
A-3435768,2,0,train
A-5936345,2,0,train
A-5059310,2,0,test
A-2904070,2,0,test
A-7150186,2,0,train
A-5833490,2,0,train
A-5600942,2,0,train
A-4228571,2,0,train
A-3714288,2,0,train
A-2412356,2,0,test
A-5323225,2,0,train
A-7296297,2,0,train
A-6094645,2,0,train
A-3309450,2,0,train
A-6876631,2,0,train
A-6916551,2,0,test
A-3132615,2,0,train
A-7763341,2,0,train
A-6268858,2,0,train
A-7475737,2,0,train
A-4472980,2,0,train
A-5684029,2,0,test
A-7288063,2,0,train
A-2327993,3,1,train
A-6785107,2,0,test
A-1139976,2,0,train
A-6368032,2,0,train
A-3565576,2,0,train
A-4481039,2,0,train
A-6934694,2,0,test
A-2431012,3,1,train
A-1421289,2,0,train
A-4738796,2,0,test
A-1943234,2,0,train
A-6535736,2,0,train
A-1282556,2,0,test
A-6038151,2,0,train
A-263743,2,0,train
A-1844241,2,0,test
A-1682074,3,1,train
A-7367471,2,0,train
A-4308970,2,0,train
A-4393668,2,0,train
A-6315623,2,0,train
A-2137255,2,0,train
A-454914,3,1,train
A-433071,2,0,test
A-7750262,2,0,train
A-4880589,2,0,train
A-4914893,2,0,train
A-7699812,2,0,train
A-338512,2,0,train
A-829267,3,1,train
A-488924,2,0,train
A-2662295,3,1,train
A-6336792,2,0,train
A-6455656,2,0,train
A-633621,3,1,train
A-6675963,2,0,test
A-7279100,2,0,train
A-6124003,4,1,train
A-3192814,2,0,test
A-6985313,2,0,train
A-4007207,2,0,train
A-464432,2,0,train
A-318593,2,0,train
A-1915164,2,0,train
A-2323045,2,0,train
A-495805,2,0,train
A-2544727,2,0,train
A-2773665,2,0,test
A-3636593,2,0,test
A-1491070,3,1,train
A-3190562,2,0,train
A-2640946,2,0,test
A-6834591,2,0,train
A-1364639,2,0,train
A-6057849,2,0,test
A-7390828,2,0,train
A-6049895,2,0,train
A-4559297,2,0,train
A-7229675,2,0,train
A-6320857,2,0,train
A-3974885,2,0,train
A-4780100,2,0,train
A-1728152,3,1,train
A-5483491,2,0,train
A-6476954,2,0,train
A-6535731,2,0,train
A-4381396,2,0,train
A-4882082,2,0,train
A-7287818,2,0,train
A-1250292,3,1,train
A-3336944,2,0,train
A-7286682,2,0,train
A-1841093,3,1,test
A-6705581,2,0,test
A-1507734,2,0,train
A-2577955,3,1,test
A-3807714,2,0,train
A-463667,2,0,train
A-4557266,2,0,train
A-2831616,2,0,train
A-4816283,2,0,train
A-531699,3,1,test
A-7392860,3,1,train
A-5357882,2,0,train
A-2127998,2,0,train
A-3188289,3,1,train
A-5059398,2,0,train
A-5284477,2,0,train
A-700240,2,0,train
A-3662248,2,0,train
A-5916511,2,0,train
A-5287418,2,0,train
A-7439234,4,1,train
A-3148130,2,0,train
A-4160386,2,0,train
A-2145988,2,0,train
A-5043288,2,0,test
A-7254084,2,0,train
A-2993756,2,0,train
A-22638,2,0,test
A-4197313,2,0,train
A-1298573,3,1,train
A-6568234,2,0,train
A-1173849,3,1,test
A-5531665,2,0,train
A-6421339,2,0,train
A-5025913,2,0,train
A-4084000,2,0,test
A-643875,2,0,train
A-3553143,2,0,train
A-3752132,2,0,test
A-3877244,2,0,train
A-6426717,2,0,train
A-7146110,2,0,train
A-6500395,2,0,train
A-6456101,2,0,train
A-5592419,2,0,test
A-1761145,3,1,test
A-6475982,2,0,train
A-5690951,2,0,train
A-7272686,2,0,train
A-7551470,4,1,test
A-3610801,2,0,train
A-4545329,2,0,train
A-6789811,2,0,train
A-4896943,2,0,train
A-2940374,2,0,train
A-2407076,3,1,train
A-4048012,2,0,train
A-1509611,2,0,train
A-2713694,2,0,train
A-6161072,2,0,train
A-5602061,2,0,test
A-1073665,2,0,test
A-6616103,2,0,test
A-3134502,2,0,train
A-822232,2,0,train
A-6242612,2,0,train
A-3689716,2,0,train
A-6654096,2,0,test
A-4175320,2,0,train
A-1841777,2,0,train
A-5512794,2,0,train
A-4088384,2,0,train
A-5393836,2,0,train
A-4496445,2,0,train
A-454665,2,0,train
A-7250511,2,0,train
A-1973522,2,0,train
A-1624632,3,1,test
A-7118458,2,0,test
A-563172,3,1,train
A-2105995,2,0,train
A-5750232,2,0,train
A-7456193,3,1,train
A-7739525,2,0,train
A-1499841,2,0,train
A-1555273,2,0,train
A-7145416,3,1,train
A-4754259,2,0,test
A-7572641,2,0,train
A-7375411,2,0,train
A-5755054,2,0,train
A-4983586,2,0,train
A-269466,3,1,train
A-1741785,2,0,test
A-2616160,2,0,train
A-7406428,2,0,train
A-6878262,2,0,test
A-900274,2,0,train
A-2999570,3,1,train
A-7015469,3,1,train
A-2499053,2,0,test
A-2486732,2,0,test
A-4576343,2,0,train
A-5356270,2,0,train
A-26873,2,0,train
A-460824,3,1,test
A-4882896,4,1,test
A-6966806,2,0,train
A-3889207,2,0,train
A-1886758,3,1,train
A-4444962,2,0,train
A-4946257,2,0,train
A-1735636,2,0,train
A-35539,2,0,train
A-390728,2,0,train
A-7736841,2,0,train
A-4389445,2,0,train
A-5084854,2,0,train
A-5433920,2,0,train
A-3538418,2,0,train
A-567279,3,1,train
A-1238264,2,0,train
A-6340142,2,0,train
A-5268516,2,0,test
A-5068465,2,0,train
A-5160498,2,0,train
A-462958,3,1,train
A-615268,2,0,train
A-4020684,2,0,train
A-7539866,3,1,train
A-2640888,3,1,train
A-4484413,2,0,train
A-714965,2,0,train
A-2611882,2,0,train
A-2050624,2,0,test
A-7475386,4,1,train
A-4330331,2,0,train
A-7599735,2,0,train
A-7351842,2,0,train
A-88557,3,1,train
A-1872476,2,0,train
A-634226,2,0,train
A-1265905,2,0,train
A-3245705,3,1,train
A-6186122,2,0,train
A-6158979,2,0,train
A-829742,2,0,test
A-6282891,4,1,train
A-3327141,2,0,train
A-345235,2,0,train
A-4332205,2,0,train
A-6043694,2,0,train
A-5406462,2,0,test
A-3188155,3,1,train
A-1466457,2,0,train
A-3423044,2,0,train
A-3648016,2,0,train
A-345883,3,1,train
A-6355726,2,0,train
A-1986157,2,0,train
A-5409802,2,0,train
A-3337508,2,0,train
A-5146798,2,0,test
A-7004997,2,0,train
A-5344404,2,0,test
A-1894931,2,0,train
A-5557753,2,0,train
A-4822774,2,0,train
A-4715809,2,0,train
A-1217843,2,0,train
A-3750277,2,0,train
A-2097042,3,1,train
A-1478027,2,0,train
A-305223,3,1,train
A-6837385,2,0,train
A-7367798,2,0,train
A-2771514,2,0,train
A-2793230,2,0,train
A-1399696,2,0,train
A-1119867,2,0,train
A-7121053,2,0,train
A-4213483,2,0,train
A-3382199,3,1,train
A-1077834,2,0,train
A-1416173,3,1,test
A-6795147,2,0,train
A-770997,3,1,train
A-2067639,3,1,test
A-1272220,2,0,test
A-3671120,2,0,train
A-1725568,3,1,test
A-54133,2,0,test
A-6710750,2,0,train
A-5143896,2,0,test
A-4105264,2,0,train
A-7115835,2,0,train
A-452685,3,1,train
A-3930214,2,0,train
A-430387,3,1,test
A-1106792,2,0,test
A-2597506,2,0,train
A-2674472,2,0,test
A-489959,3,1,train
A-4038019,2,0,train
A-914457,2,0,train
A-344293,3,1,train
A-5496855,2,0,test
A-42926,2,0,train
A-2987734,3,1,train
A-6212429,2,0,train
A-1691763,2,0,train
A-3699952,2,0,train
A-2671091,2,0,train
A-7086710,2,0,test
A-3824608,2,0,train
A-7158752,1,0,train
A-63286,2,0,train
A-7001930,2,0,test
A-5560076,2,0,train
A-5273971,2,0,train
A-6508724,2,0,train
A-7076482,2,0,test
A-7552759,2,0,train
A-5160234,2,0,train
A-4940516,2,0,train
A-41272,2,0,train
A-797019,3,1,train
A-3591632,2,0,train
A-1212364,2,0,test
A-6802961,2,0,train
A-2960874,2,0,test
A-6773801,2,0,train
A-5732406,2,0,test
A-2181298,2,0,train
A-4173713,2,0,test
A-457095,2,0,test
A-6185585,2,0,train
A-4713310,2,0,train
A-4462618,2,0,train
A-4438098,2,0,train
A-4365458,2,0,train
A-6903906,2,0,train
A-5949250,2,0,train
A-1802225,2,0,train
A-4913157,2,0,test
A-2027769,2,0,train
A-7011635,2,0,train
A-5722114,2,0,train
A-5255422,2,0,test
A-5812448,2,0,train
A-6518616,2,0,train
A-2640963,2,0,test
A-4793712,2,0,test
A-3590226,2,0,train
A-4551511,2,0,train
A-6266550,2,0,train
A-5062161,2,0,train
A-6960606,2,0,test
A-5672476,2,0,train
A-1857748,2,0,train
A-440820,3,1,train
A-7264519,2,0,train
A-285722,2,0,test
A-7039168,1,0,train
A-6550475,2,0,train
A-3638347,2,0,test
A-6009983,2,0,test
A-6213482,2,0,train
A-5568191,2,0,test
